Review ID,Reviewer Name,Rating,Review Date,Review Content
8622,HT,5 ⭐,Jan 20 2025,We incurred an airline travel delay and missed the first night at our destination resort. We put in a claim on line and Allianz paid the claim by direct deposit within a few days. We have purchased travel policies with Allianz for domestic and international travel for many years. This was the first time we had to use it.  We are very happy with the service and promptness by Allianz. We recommend them highly. The piece of mind is priceless.
8623,JH,5 ⭐,Jan 20 2025,Easy to claim with clear online information
8624,KY,5 ⭐,Jan 20 2025,"Simple and fast, thank you!"
8625,PM,1 ⭐,Jan 20 2025,"Very poor response to my travel interuption claim which was submitted immediately upon my return home after being quarantined from a European tour due to Covid.  After a month, I received one very small payment.  I had to make several calls and contact my travel agent who interceded for me, before I received another larger payment.  No accounting was given for the amount I received.  I was told the policy did not cover the rest.  I disagreed and kept calling and escalating calls to supervisors.  After two more small payments, I tried to access my claim information online.  It said it was paid in full with no further information.  I continued to call, as I knew I was owed at least another $1,000, which I finally received in two more payments.   In total, I received six payments over a 10 week period, each requiring at least two or more calls.  At that point, I felt I had received approximately what I was due, although not entirely, and let it go.  No one ever called me to tell me why they weren't paying my full claim or ask for more information.  I've never had an insurance payment before that wasn't accompanied by an accounting of covered expenses.  I will never use Allianz again and I would never recommend them."
8626,SS,1 ⭐,Jan 20 2025,I am still waiting for assistance with the app. It will not open.
8627,NH,5 ⭐,Jan 20 2025,This travel insurance company is the best that I have dealt with. They are extremely efficient and fair. We are loyal customers because we travel so much.
8628,RC,5 ⭐,Jan 20 2025,"Professional, to the point and all concerns and needs were met by the company."
8629,VI,5 ⭐,Jan 20 2025,i made a total of two claims an they were handle quick an professional. They  funded my claims
8630,WA,5 ⭐,Jan 20 2025,Reasonable rates.Good communication
8631,VL,5 ⭐,Jan 20 2025,"Great service, claim was filed and processed in timely and very professional manner"
8632,Dawn,5 ⭐,Jan 20 2025,I have used Allianz a few times and it is easy to use and easy to file claims. Such a smooth efficient process.  I recommend it to all my clients.
8633,DA,5 ⭐,Jan 20 2025,No problem getting a refund for my sick friend's concert ticket. The refund was in my bank account in just a few hours.
8634,JY,5 ⭐,Jan 20 2025,They paid my expenses
8635,CA,1 ⭐,Jan 20 2025,N/A
8636,WW,5 ⭐,Jan 20 2025,Great fast work
8637,SB,1 ⭐,Jan 20 2025,Not good . I have had no correspondence since starting claim Jan 12
8638,FG,1 ⭐,Jan 20 2025,"Website and phone tree expressly designed to delay, deny, defer or decrease customer ability to reach the answers and responses needed. And, if “you value your customers”, you would employ a sufficient number of well trained, well motivated ENGLISH SPEAKING American CSRs instead of using a scant number of English learners at offshore call centers."
8639,SL,3 ⭐,Jan 20 2025,"I sent in proof of expenses related and covered by the policy, but they only covered half with no explanation of how to appeal."
8640,DC,5 ⭐,Jan 20 2025,N/A
8641,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
8642,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
8643,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8644,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8645,MW,5 ⭐,Jan 20 2025,"I didn't have to use it last year, but I knew it was there if I needed it.  Peace of mind is invaluable."
8646,DD,5 ⭐,Jan 20 2025,Allianz Partners USA covered me as an AA Advantage member with my airline's trip delay interruption.
8647,S.,5 ⭐,Jan 20 2025,N/A
8648,KS,5 ⭐,Jan 20 2025,N/A
8649,PA,5 ⭐,Jan 20 2025,It was easy to buy and I have used Allianz for many trips.  It is easy to put in a claim and they pay in a timely fashion
8650,GG,5 ⭐,Jan 20 2025,Both the phone call and online were great.I originally called not only because my flight was well over the 6 hr international timeframe but I had purchased two different insurance policies for the same trip (whoops). The phone assistance was clear and understanding. I proceeded to go online and fill out the questions and attach documents. All went very well.
8651,VC,5 ⭐,Jan 20 2025,"Hello, I was most comfortable providing the information requested for my claim using the old fashion way, regular mail. I have no experience with computers.The process was done timely, and the claim was processed to my satisfaction. Thank you!"
8652,LD,5 ⭐,Jan 20 2025,communications went well.... I didn't realize that only $150 of my overnight delayed stay was maximum.
8653,SF,5 ⭐,Jan 20 2025,N/A
8654,MA,5 ⭐,Jan 20 2025,I almost always buy cruise insurance but this is the first time I’ve had a claim. The  claim process was easy to complete and I had a decision quickly.
8655,KF,5 ⭐,Jan 20 2025,My claim was reviewed and process in a timely manner. Very professional and great customer service. They took care of me and I truly appreciate it!
8656,JC,5 ⭐,Jan 20 2025,You respected  my truth of events.
8657,JA,5 ⭐,Jan 20 2025,Allianz offers a reasonable plan for an affordable cost. And it helps my worrying husband to calm the heck down.
8658,HW,1 ⭐,Jan 20 2025,"Multiple performers changed, I filed a claim and never heard anything back at all. Absolutely ridiculous"
8659,BC,5 ⭐,Jan 20 2025,I had an accident in Europe and Allianz covered the expenses associated with my broken pelvis and return to the US
8660,SC,1 ⭐,Jan 20 2025,I tried to file a claim for a flight I had which I had to cancel due to circumstances outside of my control and my claim specialist proceeded to argue that it was my fault for not foreseeing those circumstances. I ended up getting a partial refund from the airline but purchasing this insurance was a scam and did not help as portrayed when purchasing the flight.
8661,GA,5 ⭐,Jan 20 2025,Customer service was excellent and response was timely
8662,EM,5 ⭐,Jan 20 2025,Excellent customer service & user friendly tools
8663,DC,5 ⭐,Jan 20 2025,My brother goes to Aruba every year & recommended Allianz for health insurance  coverage for my visit there. Signed up easily online but needed to cancel because I got sick before departure. I called & was offered either a credit or a refund without hassle. Definitely will use them for my next trip.
